Trade ID,Symbol,Pattern,Direction,Entry Time,Entry Price,Exit Time,Exit Price,Exit Reason,Lot Size,Gross PnL ($),Spread Cost ($),Comm Cost ($),Net PnL ($),R
XAUUSD_V3_634,XAUUSD,Cypher,SHORT,2020-03-10 15:00:00,1662.87,2020-03-10 21:45:00,1645.9782400000001,TP1_TP2,0.36,350.77,9.0,1.8,339.97,0.92
XAUUSD_V3_635,XAUUSD,Cypher,SHORT,2020-03-23 13:45:00,1492.86,2020-03-23 14:00:00,1498.384685,SL,0.68,-375.68,17.0,3.4,-402.88,-1.07
XAUUSD_V3_636,XAUUSD,Cypher,LONG,2020-03-30 16:45:00,1621.39,2020-03-30 17:00:00,1621.39,TP1_BE,0.32,21.9,8.0,1.6,12.3,0.03
XAUUSD_V3_637,XAUUSD,Cypher,LONG,2020-03-30 17:30:00,1622.82,2020-03-30 17:45:00,1622.82,TP1_BE,0.28,0.86,7.0,1.4,-7.54,-0.02
XAUUSD_V3_638,XAUUSD,Cypher,LONG,2020-03-30 16:15:00,1618.34,2020-03-30 18:15:00,1618.34,TP1_BE,0.43,95.01,10.75,2.15,82.11,0.22
XAUUSD_V3_639,XAUUSD,Cypher,LONG,2020-04-03 19:45:00,1619.16,2020-04-03 20:00:00,1619.16,TP1_BE,0.28,27.72,7.0,1.4,19.32,0.05
XAUUSD_V3_640,XAUUSD,Cypher,SHORT,2020-05-01 15:15:00,1677.23,2020-05-01 15:30:00,1677.23,TP1_BE,0.24,6.98,6.0,1.2,-0.22,-0.0
XAUUSD_V3_641,XAUUSD,Cypher,SHORT,2020-05-01 15:45:00,1678.12,2020-05-01 16:00:00,1678.12,TP1_BE,0.25,18.4,6.25,1.25,10.9,0.03
XAUUSD_V3_642,XAUUSD,Cypher,SHORT,2020-05-01 16:30:00,1678.51,2020-05-01 18:00:00,1692.61126,SL,0.26,-366.63,6.5,1.3,-377.03,-1.02
XAUUSD_V3_643,XAUUSD,Cypher,SHORT,2020-05-05 17:30:00,1698.38,2020-05-05 18:00:00,1698.38,TP1_BE,0.29,7.32,7.25,1.45,-1.38,-0.0
XAUUSD_V3_644,XAUUSD,Cypher,SHORT,2020-05-05 18:00:00,1697.02,2020-05-05 18:15:00,1697.02,TP1_BE,0.26,11.12,6.5,1.3,3.32,0.01
XAUUSD_V3_645,XAUUSD,Cypher,SHORT,2020-05-05 18:45:00,1700.46,2020-05-05 19:45:00,1700.46,TP1_BE,0.35,45.23,8.75,1.75,34.73,0.1
XAUUSD_V3_646,XAUUSD,Cypher,LONG,2020-05-12 14:45:00,1704.11,2020-05-12 15:00:00,1704.11,TP1_BE,0.73,27.17,18.25,3.65,5.27,0.01
XAUUSD_V3_647,XAUUSD,Cypher,LONG,2020-05-12 15:15:00,1703.29,2020-05-12 15:30:00,1699.1766249999998,SL,0.88,-361.98,22.0,4.4,-397.18,-1.1
XAUUSD_V3_648,XAUUSD,Cypher,LONG,2020-05-15 13:15:00,1735.32,2020-05-15 13:15:00,1730.7541800000001,SL,0.78,-356.13,19.5,3.9,-387.33,-1.09
XAUUSD_V3_649,XAUUSD,Cypher,LONG,2020-06-04 19:15:00,1715.18,2020-06-04 22:15:00,1715.18,TP1_BE,0.15,29.05,3.75,0.75,24.55,0.07
XAUUSD_V3_650,XAUUSD,Cypher,SHORT,2020-06-16 19:30:00,1726.97,2020-06-17 05:30:00,1724.1,TIMEOUT,0.37,106.19,9.25,1.85,95.09,0.27
XAUUSD_V3_651,XAUUSD,Cypher,LONG,2020-07-06 14:15:00,1776.8,2020-07-06 14:30:00,1776.8,TP1_BE,0.72,9.78,18.0,3.6,-11.82,-0.03
XAUUSD_V3_652,XAUUSD,Cypher,LONG,2020-07-06 14:45:00,1777.14,2020-07-06 15:30:00,1783.6438400000002,TP1_TP2,0.67,220.17,16.75,3.35,200.07,0.57
XAUUSD_V3_653,XAUUSD,Cypher,LONG,2020-07-06 15:30:00,1782.82,2020-07-06 15:45:00,1782.82,TP1_BE,0.32,91.97,8.0,1.6,82.37,0.23
XAUUSD_V3_654,XAUUSD,Cypher,SHORT,2020-07-16 16:30:00,1806.46,2020-07-16 17:15:00,1806.46,TP1_BE,0.73,34.26,18.25,3.65,12.36,0.03
XAUUSD_V3_655,XAUUSD,Cypher,SHORT,2020-07-16 17:00:00,1806.57,2020-07-16 17:15:00,1806.57,TP1_BE,0.75,39.32,18.75,3.75,16.82,0.05
XAUUSD_V3_656,XAUUSD,Cypher,SHORT,2020-07-16 17:45:00,1807.99,2020-07-16 20:00:00,1797.86996,TP1_TP2,1.06,667.2,26.5,5.3,635.4,1.79
XAUUSD_V3_657,XAUUSD,Cypher,LONG,2020-08-06 20:00:00,2060.6,2020-08-06 22:15:00,2060.6,TP1_BE,0.18,12.02,4.5,0.9,6.62,0.02
XAUUSD_V3_658,XAUUSD,Cypher,LONG,2020-08-06 19:30:00,2057.38,2020-08-07 06:45:00,2057.38,TP1_BE,0.21,47.84,5.25,1.05,41.54,0.11
XAUUSD_V3_659,XAUUSD,Shark,SHORT,2020-08-20 16:30:00,1929.02,2020-08-20 16:45:00,1929.02,TP1_BE,0.15,80.03,3.75,0.75,75.53,0.2
XAUUSD_V3_660,XAUUSD,Shark,SHORT,2020-08-20 17:00:00,1931.84,2020-08-20 17:15:00,1931.84,TP1_BE,0.17,66.73,4.25,0.85,61.63,0.17
XAUUSD_V3_661,XAUUSD,Shark,SHORT,2020-08-20 17:45:00,1935.99,2020-08-20 18:00:00,1935.99,TP1_BE,0.21,38.85,5.25,1.05,32.55,0.09
XAUUSD_V3_662,XAUUSD,Cypher,SHORT,2020-08-25 17:00:00,1923.4,2020-08-25 17:30:00,1923.4,TP1_BE,0.29,9.52,7.25,1.45,0.82,0.0
XAUUSD_V3_663,XAUUSD,Cypher,SHORT,2020-08-25 17:30:00,1921.08,2020-08-25 17:45:00,1921.08,TP1_BE,0.25,37.2,6.25,1.25,29.7,0.08
XAUUSD_V3_664,XAUUSD,Cypher,SHORT,2020-09-03 18:15:00,1935.09,2020-09-03 21:30:00,1935.09,TP1_BE,0.19,6.72,4.75,0.95,1.02,0.0
XAUUSD_V3_665,XAUUSD,Cypher,SHORT,2020-09-03 17:45:00,1939.21,2020-09-04 04:30:00,1939.21,TP1_BE,0.24,57.93,6.0,1.2,50.73,0.14
XAUUSD_V3_666,XAUUSD,Cypher,SHORT,2020-09-07 17:00:00,1929.23,2020-09-07 17:30:00,1929.23,TP1_BE,0.52,43.0,13.0,2.6,27.4,0.07
XAUUSD_V3_667,XAUUSD,Cypher,SHORT,2020-09-07 17:30:00,1928.91,2020-09-07 18:15:00,1928.91,TP1_BE,0.5,33.34,12.5,2.5,18.34,0.05
XAUUSD_V3_668,XAUUSD,Cypher,SHORT,2020-09-07 18:15:00,1929.3,2020-09-08 04:00:00,1929.3,TP1_BE,0.52,44.82,13.0,2.6,29.22,0.08
XAUUSD_V3_669,XAUUSD,Cypher,SHORT,2020-09-07 18:45:00,1929.92,2020-09-08 08:45:00,1929.92,TP1_BE,0.9,133.04,22.5,4.5,106.04,0.28
XAUUSD_V3_670,XAUUSD,Cypher,LONG,2020-09-11 16:30:00,1950.12,2020-09-11 16:45:00,1952.8112800000001,TP1_TP2,0.32,114.43,8.0,1.6,104.83,0.28
XAUUSD_V3_671,XAUUSD,Cypher,LONG,2020-09-11 17:00:00,1951.53,2020-09-11 17:15:00,1951.53,TP1_BE,0.29,85.12,7.25,1.45,76.42,0.2
XAUUSD_V3_672,XAUUSD,Cypher,LONG,2020-09-11 17:45:00,1948.74,2020-09-11 18:00:00,1948.74,TP1_BE,0.37,56.99,9.25,1.85,45.89,0.12
XAUUSD_V3_673,XAUUSD,Cypher,SHORT,2020-10-08 14:45:00,1891.59,2020-10-08 15:00:00,1891.59,TP1_BE,0.76,11.29,19.0,3.8,-11.51,-0.03
XAUUSD_V3_674,XAUUSD,Cypher,SHORT,2020-10-08 15:15:00,1893.38,2020-10-08 15:15:00,1896.6347649999998,SL,1.17,-380.81,29.25,5.85,-427.61,-1.12
XAUUSD_V3_675,XAUUSD,Cypher,SHORT,2020-10-15 17:45:00,1896.82,2020-10-15 22:30:00,1907.9200999999998,SL,0.34,-377.4,8.5,1.7,-391.0,-1.05
XAUUSD_V3_676,XAUUSD,Cypher,SHORT,2020-10-15 18:15:00,1900.04,2020-10-15 22:30:00,1907.9200999999998,SL,0.47,-370.36,11.75,2.35,-389.16,-1.06
XAUUSD_V3_677,XAUUSD,Cypher,LONG,2020-10-26 18:30:00,1904.89,2020-10-26 18:45:00,1904.89,TP1_BE,0.34,0.89,8.5,1.7,-9.31,-0.03
XAUUSD_V3_678,XAUUSD,Cypher,LONG,2020-11-13 14:30:00,1885.98,2020-11-13 14:45:00,1885.98,TP1_BE,0.34,107.62,8.5,1.7,97.42,0.27
XAUUSD_V3_679,XAUUSD,Cypher,LONG,2020-11-13 15:00:00,1885.83,2020-11-13 15:15:00,1883.9038000000003,TP1_TP2,0.35,141.87,8.75,1.75,131.37,0.37
XAUUSD_V3_680,XAUUSD,Cypher,SHORT,2020-11-19 13:15:00,1859.95,2020-11-19 15:45:00,1859.95,TP1_BE,0.34,13.44,8.5,1.7,3.24,0.01
XAUUSD_V3_681,XAUUSD,Cypher,SHORT,2020-11-19 14:00:00,1862.61,2020-11-19 17:00:00,1862.61,TP1_BE,0.46,79.36,11.5,2.3,65.56,0.18
XAUUSD_V3_682,XAUUSD,Gartley,LONG,2020-12-02 16:45:00,1816.49,2020-12-03 09:30:00,1837.9464799999998,TP1_TP2,0.28,419.13,7.0,1.4,410.73,1.13
XAUUSD_V3_683,XAUUSD,Gartley,LONG,2020-12-02 17:15:00,1821.73,2020-12-03 09:30:00,1837.9464799999998,TP1_TP2,0.2,194.58,5.0,1.0,188.58,0.51
XAUUSD_V3_684,XAUUSD,Cypher,LONG,2020-12-04 14:00:00,1841.45,2020-12-04 14:15:00,1841.45,TP1_BE,0.67,21.25,16.75,3.35,1.15,0.0
XAUUSD_V3_685,XAUUSD,Cypher,LONG,2020-12-04 14:30:00,1841.15,2020-12-04 15:00:00,1841.15,TP1_BE,0.7,32.7,17.5,3.5,11.7,0.03
XAUUSD_V3_686,XAUUSD,Cypher,LONG,2020-12-04 15:15:00,1840.63,2020-12-04 15:30:00,1840.63,TP1_BE,0.78,56.72,19.5,3.9,33.32,0.09
XAUUSD_V3_687,XAUUSD,Cypher,LONG,2020-12-16 15:15:00,1859.15,2020-12-16 15:15:00,1850.81303,SL,0.45,-375.16,11.25,2.25,-393.16,-1.04
XAUUSD_V3_688,XAUUSD,Shark,LONG,2021-01-05 18:00:00,1943.45,2021-01-05 21:15:00,1952.53,TP1_TP2,0.48,218.42,12.0,2.4,204.02,0.55
XAUUSD_V3_689,XAUUSD,Shark,LONG,2021-01-05 18:30:00,1947.33,2021-01-05 21:15:00,1952.53,TP1_TP2,0.32,145.61,8.0,1.6,136.01,0.36
XAUUSD_V3_690,XAUUSD,Cypher,SHORT,2021-01-13 17:00:00,1858.49,2021-01-13 20:00:00,1858.49,TP1_BE,0.47,104.73,11.75,2.35,90.63,0.24
XAUUSD_V3_691,XAUUSD,Cypher,SHORT,2021-01-13 17:30:00,1858.34,2021-01-13 20:00:00,1858.34,TP1_BE,0.46,99.05,11.5,2.3,85.25,0.23
XAUUSD_V3_692,XAUUSD,Cypher,SHORT,2021-02-15 15:45:00,1820.5,2021-02-15 16:30:00,1820.5,TP1_BE,0.5,31.56,12.5,2.5,16.56,0.04
XAUUSD_V3_693,XAUUSD,Cypher,SHORT,2021-02-15 15:15:00,1821.15,2021-02-16 02:15:00,1821.15,TP1_BE,0.54,51.63,13.5,2.7,35.43,0.09
XAUUSD_V3_694,XAUUSD,Cypher,SHORT,2021-02-16 13:45:00,1819.85,2021-02-16 14:30:00,1815.2848,TP1_TP2,0.43,132.68,10.75,2.15,119.78,0.32
